P_x,P_y,O_z,O_w
1.24377903998,-1.89192688569,-0.767316246662,0.641268880898
1.24477509451,-1.88714283923,-0.636833595314,0.771001278779
1.22612373357,-1.89452651503,-0.49271316193,0.870191783494
1.36803764102,-2.04989660935,-0.337994619757,0.941148042029
1.54063053057,-2.16588192555,-0.246863787935,0.969050189725
1.73630024785,-2.27794607915,-0.157659730128,0.987493498458
1.91013746205,-2.38439368315,-0.0705265894716,0.997509899789
2.11563452907,-2.39975242915,-0.010592893248,0.999943893732
2.32253584381,-2.39733346978,0.0183126740572,0.999832308924
2.52498736161,-2.3871766103,0.0303362801632,0.999539749138
2.72110061982,-2.43838098675,0.0232278546762,0.999730196987
2.92436178459,-2.43953045898,0.0299536454569,0.999551288891
3.12996064372,-2.42612856585,0.0341762008251,0.999415823017
3.33661865749,-2.41149921914,0.0365375442603,0.999332281005
3.54124467376,-2.39601116888,0.0389899369652,0.999239603306
3.73813281708,-2.35098797641,0.0234139215788,0.999725856561
3.93981901135,-2.3410474915,0.0258281031816,0.999666398898
4.14179015178,-2.33010302398,0.0283555463469,0.999597900654
4.36028828054,-2.31688374447,0.0332384356436,0.999447450543
4.57745906702,-2.29960747987,0.0466849542944,0.998909663104
4.78040375079,-2.31608213369,0.043399770508,0.999057786076
4.98224735987,-2.29604636217,0.0546624375167,0.998504891287
5.20048351376,-2.27066044339,0.0603685789182,0.998176154133
5.40203656253,-2.24537837392,0.0643147155914,0.997929665537
5.60766272564,-2.21796121196,0.0681411783272,0.997675688697
5.81232366717,-2.20682686402,0.0632771397168,0.997995993774
6.01551785927,-2.22784955132,0.0406819669856,0.99917214611
6.22201570053,-2.21025649159,0.0442843776534,0.999018965734
6.42185234421,-2.19180147963,0.0477722303928,0.998858255211
6.62783351119,-2.17131876862,0.0512452962203,0.998686096637
6.83617286046,-2.19862284956,0.0376858600919,0.999289635666
